Transaktions-ID,Datum,Kunden-ID,Artikel
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Eiscream
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Gebäck
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Cola
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Dosenbier
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Salzige Snacks
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Kaugummi
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Bananen
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Blumen
9cbf62db-c72c-4168-bb25-ae5b8bd53039,09/05/20,248,Einkaufstüten
eae39ec8-ad7d-435f-a5d6-24ddc840ecf7,01/11/20,475,Sonstiges Gemüse
e1aaaff9-82c1-4a05-8967-8cea63680911,01/01/20,299,Cola
a001b405-c29b-44d9-8d6a-1f74b68cee7f,22/01/21,26,Wurst
a001b405-c29b-44d9-8d6a-1f74b68cee7f,22/01/21,26,Zitrusfrüchte
a001b405-c29b-44d9-8d6a-1f74b68cee7f,22/01/21,26,Vollmilch
a001b405-c29b-44d9-8d6a-1f74b68cee7f,22/01/21,26,Joghurt
a001b405-c29b-44d9-8d6a-1f74b68cee7f,22/01/21,26,Brötchen
a001b405-c29b-44d9-8d6a-1f74b68cee7f,22/01/21,26,Mineralwasser
a001b405-c29b-44d9-8d6a-1f74b68cee7f,22/01/21,26,Cola
a001b405-c29b-44d9-8d6a-1f74b68cee7f,22/01/21,26,Servietten
d7e048c9-0992-44f3-bca7-d2b92617bbd8,05/09/20,14,Hühnchen
d7e048c9-0992-44f3-bca7-d2b92617bbd8,05/09/20,14,Trockenobst
d7e048c9-0992-44f3-bca7-d2b92617bbd8,05/09/20,14,Tiefkühlobst
d7e048c9-0992-44f3-bca7-d2b92617bbd8,05/09/20,14,Tiefkühlfertiggericht
d7e048c9-0992-44f3-bca7-d2b92617bbd8,05/09/20,14,sonstige Getränke
d7e048c9-0992-44f3-bca7-d2b92617bbd8,05/09/20,14,Zeitungen
d7e048c9-0992-44f3-bca7-d2b92617bbd8,05/09/20,14,Blumen
ba182a63-1fe8-46a2-90d7-7112637dba33,11/07/20,316,Frankfurter Würstchen
ba182a63-1fe8-46a2-90d7-7112637dba33,11/07/20,316,exotische Früchte
ba182a63-1fe8-46a2-90d7-7112637dba33,11/07/20,316,Beeren
ba182a63-1fe8-46a2-90d7-7112637dba33,11/07/20,316,Buttermilch
ba182a63-1fe8-46a2-90d7-7112637dba33,11/07/20,316,Joghurt
ba182a63-1fe8-46a2-90d7-7112637dba33,11/07/20,316,Saure Sahne
ba182a63-1fe8-46a2-90d7-7112637dba33,11/07/20,316,sonstiger Käse
ba182a63-1fe8-46a2-90d7-7112637dba33,11/07/20,316,Brötchen
e670b974-418a-44e0-94f9-650ee261abcc,31/01/21,39,Käseaufstrich
e670b974-418a-44e0-94f9-650ee261abcc,31/01/21,39,Brötchen
e670b974-418a-44e0-94f9-650ee261abcc,31/01/21,39,Weißbrot
e670b974-418a-44e0-94f9-650ee261abcc,31/01/21,39,Haustierepflege
e670b974-418a-44e0-94f9-650ee261abcc,31/01/21,39,Fruchtsaft
e670b974-418a-44e0-94f9-650ee261abcc,31/01/21,39,Zeitungen
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Wurst
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Rindfleisch
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Wurzelgemüse
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Vollmilch
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Butter
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Quark
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Joghurt
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Streichkäse
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Brötchen
4d011042-13d7-4145-abf4-22396e7a040a,30/08/20,432,Margarine
d0e25340-67d6-4e18-bf67-13eaa8802d25,07/01/21,200,Joghurt
d0e25340-67d6-4e18-bf67-13eaa8802d25,07/01/21,200,Essig
3788b095-3227-4c0b-8d7c-88d994adc24f,27/07/20,199,Brötchen
3788b095-3227-4c0b-8d7c-88d994adc24f,27/07/20,199,Gebäck
3788b095-3227-4c0b-8d7c-88d994adc24f,27/07/20,199,Spüßigkeiten/Lollies
2cf05b8a-ba80-4809-9344-d1350a3c717b,09/01/20,149,Wurst
2cf05b8a-ba80-4809-9344-d1350a3c717b,09/01/20,149,Vollmilch
2cf05b8a-ba80-4809-9344-d1350a3c717b,09/01/20,149,Brötchen
2cf05b8a-ba80-4809-9344-d1350a3c717b,09/01/20,149,Kaffee
2cf05b8a-ba80-4809-9344-d1350a3c717b,09/01/20,149,Zeitungen
8f185a1e-d8f9-4784-8258-ff379f875b61,31/07/20,315,Frankfurter Würstchen
8f185a1e-d8f9-4784-8258-ff379f875b61,31/07/20,315,Quark
8f185a1e-d8f9-4784-8258-ff379f875b61,31/07/20,315,Cola
a5054309-631b-475a-bf91-5244acf708be,15/08/20,273,Cola
3249ab87-57a0-49d6-bca2-c3e847e764a2,23/08/20,73,Schinken
3249ab87-57a0-49d6-bca2-c3e847e764a2,23/08/20,73,Sonstiges Gemüse
3249ab87-57a0-49d6-bca2-c3e847e764a2,23/08/20,73,Tiefkühlfertiggericht
3249ab87-57a0-49d6-bca2-c3e847e764a2,23/08/20,73,Nudeln
3249ab87-57a0-49d6-bca2-c3e847e764a2,23/08/20,73,eingelegtes Gemüse
3249ab87-57a0-49d6-bca2-c3e847e764a2,23/08/20,73,Cola
3249ab87-57a0-49d6-bca2-c3e847e764a2,23/08/20,73,sonstige Getränke
3249ab87-57a0-49d6-bca2-c3e847e764a2,23/08/20,73,Spüßigkeiten/Lollies
a91e42ed-f9c0-49df-b2a3-9806b23b50ec,23/07/20,127,Vollmilch
a91e42ed-f9c0-49df-b2a3-9806b23b50ec,23/07/20,127,Einkaufstüten
6d7f77c6-02d2-4c93-9af8-43d02cd2511c,30/01/21,26,Tiefkühlfertiggericht
6d7f77c6-02d2-4c93-9af8-43d02cd2511c,30/01/21,26,Kaffee
486326c0-0820-4d1a-b687-2eaa86f6cbda,02/04/20,375,Trockenobst
3b5fa189-d1a1-4737-bd71-03a5e28c3150,26/12/20,69,Beeren
3b5fa189-d1a1-4737-bd71-03a5e28c3150,26/12/20,69,Saure Sahne
3b5fa189-d1a1-4737-bd71-03a5e28c3150,26/12/20,69,Kaffee
3b5fa189-d1a1-4737-bd71-03a5e28c3150,26/12/20,69,Mineralwasser
3b5fa189-d1a1-4737-bd71-03a5e28c3150,26/12/20,69,Cola
3b5fa189-d1a1-4737-bd71-03a5e28c3150,26/12/20,69,Weißwein
3b5fa189-d1a1-4737-bd71-03a5e28c3150,26/12/20,69,Salzige Snacks
3b5fa189-d1a1-4737-bd71-03a5e28c3150,26/12/20,69,Hygieneartikel
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Salami
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Hühnchen
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Schweinefleisch
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Kernobst
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Sonstiges Gemüse
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Vollmilch
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Buttermilch
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Tiefkühlobst
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Brötchen
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Reis
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Zucker
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Kaffee
5d235269-6fa0-4b0c-b88c-90619ec5cc36,24/10/20,438,Schreibwaren
10cb78de-191c-444e-b6ad-8e939ee4a969,02/08/20,18,Butter
10cb78de-191c-444e-b6ad-8e939ee4a969,02/08/20,18,Allzweckreiniger
3604bfa3-ab9c-429e-9ca3-194043a5b45a,07/01/21,175,Flaschenbier
84040334-ea2d-4023-a19a-57808531c581,19/05/20,27,Dosenbier
5d769264-bc32-437f-9d8d-840c427c1b3d,16/02/20,316,Butter
5d769264-bc32-437f-9d8d-840c427c1b3d,16/02/20,316,Süßspeisen
5d769264-bc32-437f-9d8d-840c427c1b3d,16/02/20,316,Joghurt
5d769264-bc32-437f-9d8d-840c427c1b3d,16/02/20,316,Brötchen
5d769264-bc32-437f-9d8d-840c427c1b3d,16/02/20,316,Margarine
5d769264-bc32-437f-9d8d-840c427c1b3d,16/02/20,316,Kaugummi
4df72452-5dcf-4908-973f-228435f17de6,09/12/20,205,Joghurt
4df72452-5dcf-4908-973f-228435f17de6,09/12/20,205,Kekse
7eab0ba4-61d7-4288-bdf9-39b3d6fb6643,13/01/21,370,Brötchen
7eab0ba4-61d7-4288-bdf9-39b3d6fb6643,13/01/21,370,Kaffee
7cad2061-6e08-4224-a345-f0ad41fbd18b,01/06/20,86,Weißbrot
7cad2061-6e08-4224-a345-f0ad41fbd18b,01/06/20,86,Flaschenbier
a6927b01-8833-48cf-b333-e5ced64f61a0,23/11/20,319,Mineralwasser
56e4a692-437c-474f-bd9c-2e1b3106b652,10/10/20,94,Hamburgerfleisch
56e4a692-437c-474f-bd9c-2e1b3106b652,10/10/20,94,Dunkles Brot
56e4a692-437c-474f-bd9c-2e1b3106b652,10/10/20,94,Dinkelbrot
e73dc1d3-9dd1-41ee-a3f3-172523d204c5,05/11/20,313,Tiefkühlobst
e5b969b7-93aa-4e0d-8f7d-df5031a7d090,28/12/20,318,Joghurt
e5b969b7-93aa-4e0d-8f7d-df5031a7d090,28/12/20,318,Süßstoff
250ae2b1-1a89-4f82-9431-737e8777b4e7,12/03/20,270,Cola
12b60b40-180c-44c9-85fa-2d2eac0e6a4f,19/07/20,359,Zitrusfrüchte
12b60b40-180c-44c9-85fa-2d2eac0e6a4f,19/07/20,359,Sonstiges Gemüse
12b60b40-180c-44c9-85fa-2d2eac0e6a4f,19/07/20,359,Weichkäse
12b60b40-180c-44c9-85fa-2d2eac0e6a4f,19/07/20,359,Brötchen
12b60b40-180c-44c9-85fa-2d2eac0e6a4f,19/07/20,359,Gebäck
12b60b40-180c-44c9-85fa-2d2eac0e6a4f,19/07/20,359,Dosenbier
12b60b40-180c-44c9-85fa-2d2eac0e6a4f,19/07/20,359,Zeitungen
8f1eb329-7ad1-400b-941b-697663887235,19/12/20,443,Rindfleisch
8f1eb329-7ad1-400b-941b-697663887235,19/12/20,443,Käseaufstrich
8f1eb329-7ad1-400b-941b-697663887235,19/12/20,443,Brötchen
8f1eb329-7ad1-400b-941b-697663887235,19/12/20,443,Weißwein
8f1eb329-7ad1-400b-941b-697663887235,19/12/20,443,Einkaufstüten
7f4fbc8a-2133-4622-9bd8-e974d52c97fb,03/01/21,129,Salatöl
8cc0881a-bbab-48a5-9313-8276325797ec,24/04/20,253,Hamburgerfleisch
8cc0881a-bbab-48a5-9313-8276325797ec,24/04/20,253,Weichkäse
8cc0881a-bbab-48a5-9313-8276325797ec,24/04/20,253,Hartkäse
8cc0881a-bbab-48a5-9313-8276325797ec,24/04/20,253,Backpulver
8cc0881a-bbab-48a5-9313-8276325797ec,24/04/20,253,Streichwurst
8cc0881a-bbab-48a5-9313-8276325797ec,24/04/20,253,Spülmittel
c3681fe6-b2b4-4f08-a681-2c038ddb71aa,22/05/20,263,Schweinefleisch
c3681fe6-b2b4-4f08-a681-2c038ddb71aa,22/05/20,263,Kernobst
7a323cac-0d80-43af-a518-a117e3f6cb9b,01/12/20,98,Mineralwasser
7a323cac-0d80-43af-a518-a117e3f6cb9b,01/12/20,98,Cola
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,Zitrusfrüchte
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,exotische Früchte
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,Kernobst
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,Trauben
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,Beeren
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,Wurzelgemüse
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,Sonstiges Gemüse
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,sonstige Getränke
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,Fertiggerichte
d1eb127c-8123-4989-9f1f-a1a1a6fb4aed,24/12/20,55,Haltbare Backwaren
c1b284cc-2177-4043-877f-cd395e937cc6,26/02/20,21,Schokoriegel
c1b284cc-2177-4043-877f-cd395e937cc6,26/02/20,21,Hygieneartikel
f5415ca3-691d-4c5d-af33-92d60bc31163,27/01/20,66,Dosenbier
a9a9c841-2113-484d-be06-3436d48d12e5,13/12/20,428,Bratpfanne
cc8167ed-98d0-4037-a8ff-57f3737ce259,05/09/20,442,Kernobst
4dea6689-a825-4953-9810-0221d9290da3,04/06/20,271,Gebäck
4dea6689-a825-4953-9810-0221d9290da3,04/06/20,271,Flaschenbier
4dea6689-a825-4953-9810-0221d9290da3,04/06/20,271,Liquör
4dea6689-a825-4953-9810-0221d9290da3,04/06/20,271,Rotwein
83e28977-34fc-41d4-962c-2f2dfe896436,03/09/20,432,Gebäck
4f4fc7f5-1fa1-4850-9072-c6dc8e1ae805,15/01/21,55,Dosenbier
e600e102-b784-4d51-b458-d96dac19eb22,02/05/20,341,Eier aus der Region
e600e102-b784-4d51-b458-d96dac19eb22,02/05/20,341,Haltbare Backwaren
e600e102-b784-4d51-b458-d96dac19eb22,02/05/20,341,Bananen
ca8983d7-8ab8-490a-acad-f13ec97258be,17/01/21,401,Süßspeisen
ca8983d7-8ab8-490a-acad-f13ec97258be,17/01/21,401,Brötchen
ca8983d7-8ab8-490a-acad-f13ec97258be,17/01/21,401,Cola
b63e0d3a-f1ab-4754-a060-9aee8818c1b5,24/01/21,116,Hamburgerfleisch
b63e0d3a-f1ab-4754-a060-9aee8818c1b5,24/01/21,116,Ketchup
da89adee-2317-445b-93d3-551944ea525d,06/03/20,118,Joghurt
da89adee-2317-445b-93d3-551944ea525d,06/03/20,118,Eier aus der Region
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Hamburgerfleisch
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Quark
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Hartkäse
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Mehl
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Nudeln
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Margarine
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Zucker
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Fertiggerichte
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Fruchtsaft
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Kaugummi
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Hygieneartikel
4e7f52f1-c5a6-427f-99fb-b77da4ca410c,04/01/21,197,Servietten
6b76eae4-4627-497a-bf4e-d5dfc2209722,22/03/20,166,Kernobst
6b76eae4-4627-497a-bf4e-d5dfc2209722,22/03/20,166,Beeren
6b76eae4-4627-497a-bf4e-d5dfc2209722,22/03/20,166,Wurzelgemüse
6b76eae4-4627-497a-bf4e-d5dfc2209722,22/03/20,166,Sonstiges Gemüse
6b76eae4-4627-497a-bf4e-d5dfc2209722,22/03/20,166,Vollmilch
6b76eae4-4627-497a-bf4e-d5dfc2209722,22/03/20,166,Saure Sahne
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,Kräuter
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,Sonstiges Gemüse
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,Vollmilch
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,Butter
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,Weißbrot
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,Margarine
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,sonstige Getränke
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,Hygieneartikel
d593ce68-524a-4428-8d1b-b002c684a33e,05/10/20,157,Einkaufstüten
a687c670-f0a8-491b-ba78-7932ee358395,03/04/20,222,Haltbare Milch
a687c670-f0a8-491b-ba78-7932ee358395,03/04/20,222,Kaffee
fa3eb5f3-9326-4937-a156-17b15552da09,12/04/20,257,Cola
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Rindfleisch
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Quark
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Joghurt
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Saure Sahne
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Tiefkühlfertiggericht
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Dunkles Brot
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Eingelegter Fisch
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Kaffee
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Spüßigkeiten/Lollies
e59beb9e-bcb0-427a-8740-d14b280ce702,24/07/20,415,Frischhaltefolie
ed025699-6b04-4e71-a02a-5d520d17d116,04/01/20,134,Wurzelgemüse
ed025699-6b04-4e71-a02a-5d520d17d116,04/01/20,134,Vollmilch
ed025699-6b04-4e71-a02a-5d520d17d116,04/01/20,134,Saure Sahne
ed025699-6b04-4e71-a02a-5d520d17d116,04/01/20,134,Eier aus der Region
ed025699-6b04-4e71-a02a-5d520d17d116,04/01/20,134,Cola
ed025699-6b04-4e71-a02a-5d520d17d116,04/01/20,134,Fruchtsaft
b929596e-a931-4cd9-b80b-cdfb02821298,04/07/20,230,Cola
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Schweinefleisch
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Zitrusfrüchte
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,exotische Früchte
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Vollmilch
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Tiefkühlobst
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Eier aus der Region
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Honig
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Eingelegte Gurken
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Rotwein
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Marshmallow
f3e10fed-08c4-47fc-b464-6dcb96a78b31,09/08/20,285,Servietten
94833ffd-0003-4727-9aa7-93911e648884,18/12/20,202,Sonstiges Gemüse
94833ffd-0003-4727-9aa7-93911e648884,18/12/20,202,Brötchen
0a7bb51d-83de-4fab-8268-f9ebac3a9c96,24/04/20,127,Zitrusfrüchte
0a7bb51d-83de-4fab-8268-f9ebac3a9c96,24/04/20,127,Kernobst
0a7bb51d-83de-4fab-8268-f9ebac3a9c96,24/04/20,127,Sonstiges Gemüse
149d27c3-af4d-402f-b4a4-56336fcaaec4,06/11/20,197,Schinken
149d27c3-af4d-402f-b4a4-56336fcaaec4,06/11/20,197,Schweinefleisch
149d27c3-af4d-402f-b4a4-56336fcaaec4,06/11/20,197,Sonstiges Gemüse
149d27c3-af4d-402f-b4a4-56336fcaaec4,06/11/20,197,Vollmilch
149d27c3-af4d-402f-b4a4-56336fcaaec4,06/11/20,197,Tiefkühlobst
149d27c3-af4d-402f-b4a4-56336fcaaec4,06/11/20,197,Brötchen
149d27c3-af4d-402f-b4a4-56336fcaaec4,06/11/20,197,Rum
40c29c4f-dcee-4da5-87a8-dd14bc021a8b,16/04/20,415,Zitrusfrüchte
40c29c4f-dcee-4da5-87a8-dd14bc021a8b,16/04/20,415,Sonstiges Gemüse
24e9789a-0759-4c35-b4b8-d86af9e0cbe2,02/02/21,330,exotische Früchte
24e9789a-0759-4c35-b4b8-d86af9e0cbe2,02/02/21,330,Mineralwasser
3a0734af-5a4c-44b5-b140-cc6b6986a890,18/04/20,374,Frankfurter Würstchen
3a0734af-5a4c-44b5-b140-cc6b6986a890,18/04/20,374,Sonstiges Gemüse
3a0734af-5a4c-44b5-b140-cc6b6986a890,18/04/20,374,Vollmilch
3a0734af-5a4c-44b5-b140-cc6b6986a890,18/04/20,374,Käseaufstrich
3a0734af-5a4c-44b5-b140-cc6b6986a890,18/04/20,374,Zucker
3a0734af-5a4c-44b5-b140-cc6b6986a890,18/04/20,374,Cola
3a0734af-5a4c-44b5-b140-cc6b6986a890,18/04/20,374,Flaschenbier
3a0734af-5a4c-44b5-b140-cc6b6986a890,18/04/20,374,Haushaltsware
625cf186-5f26-4e1d-81f2-a5cd17e551cd,24/02/20,362,Fruchtsaft
58d1d4db-bcec-4d03-8163-f05786674215,23/02/20,142,Wurst
58d1d4db-bcec-4d03-8163-f05786674215,23/02/20,142,Brötchen
58d1d4db-bcec-4d03-8163-f05786674215,23/02/20,142,Cola
1c9f3b56-e6c4-4205-8ac3-94e8e9444633,17/01/20,116,Kernobst
1c9f3b56-e6c4-4205-8ac3-94e8e9444633,17/01/20,116,Wurzelgemüse
1c9f3b56-e6c4-4205-8ac3-94e8e9444633,17/01/20,116,Süßspeisen
1c9f3b56-e6c4-4205-8ac3-94e8e9444633,17/01/20,116,Joghurt
1c9f3b56-e6c4-4205-8ac3-94e8e9444633,17/01/20,116,Eier aus der Region
1c9f3b56-e6c4-4205-8ac3-94e8e9444633,17/01/20,116,Einkaufstüten
a5ab3c38-d991-4365-acf3-d4998913accc,16/01/21,296,Wurst
a5ab3c38-d991-4365-acf3-d4998913accc,16/01/21,296,Sonstiges Gemüse
a5ab3c38-d991-4365-acf3-d4998913accc,16/01/21,296,Käseaufstrich
a5ab3c38-d991-4365-acf3-d4998913accc,16/01/21,296,Brötchen
a5ab3c38-d991-4365-acf3-d4998913accc,16/01/21,296,Cola
a5ab3c38-d991-4365-acf3-d4998913accc,16/01/21,296,Salzige Snacks
a5ab3c38-d991-4365-acf3-d4998913accc,16/01/21,296,Haltbare Backwaren
fbfbe964-7e78-44b3-8151-6c5867a098fc,27/11/20,9,Kaugummi
4d9571fa-c4dc-4625-86ca-a78cbddedd5b,30/10/20,316,Vollmilch
4d9571fa-c4dc-4625-86ca-a78cbddedd5b,30/10/20,316,Zucker
4d9571fa-c4dc-4625-86ca-a78cbddedd5b,30/10/20,316,Mineralwasser
4d9571fa-c4dc-4625-86ca-a78cbddedd5b,30/10/20,316,Flaschenbier
e2f73d51-084b-4446-a1de-ba8d8bb66516,12/01/20,202,Frankfurter Würstchen
e2f73d51-084b-4446-a1de-ba8d8bb66516,12/01/20,202,Wurzelgemüse
e2f73d51-084b-4446-a1de-ba8d8bb66516,12/01/20,202,Brötchen
e2f73d51-084b-4446-a1de-ba8d8bb66516,12/01/20,202,Gebäck
e2f73d51-084b-4446-a1de-ba8d8bb66516,12/01/20,202,Senf
e2f73d51-084b-4446-a1de-ba8d8bb66516,12/01/20,202,Flaschenbier
e2f73d51-084b-4446-a1de-ba8d8bb66516,12/01/20,202,Einkaufstüten
f0fd591f-f910-4f02-833b-e475e21d8710,17/09/20,177,Mineralwasser
667b95ec-54f5-431f-80cd-9ca4f272e547,25/09/20,298,Wurst
667b95ec-54f5-431f-80cd-9ca4f272e547,25/09/20,298,Brötchen
667b95ec-54f5-431f-80cd-9ca4f272e547,25/09/20,298,Cola
667b95ec-54f5-431f-80cd-9ca4f272e547,25/09/20,298,Dosenbier
667b95ec-54f5-431f-80cd-9ca4f272e547,25/09/20,298,Schokoriegel
667b95ec-54f5-431f-80cd-9ca4f272e547,25/09/20,298,Einkaufstüten
2b69e794-1f63-47ad-b812-65d62ac7a5a6,07/05/20,28,Hühnchen
2b69e794-1f63-47ad-b812-65d62ac7a5a6,07/05/20,28,Wurzelgemüse
2b69e794-1f63-47ad-b812-65d62ac7a5a6,07/05/20,28,Zwiebeln
2b69e794-1f63-47ad-b812-65d62ac7a5a6,07/05/20,28,Sonstiges Gemüse
2b69e794-1f63-47ad-b812-65d62ac7a5a6,07/05/20,28,Tiefkühlobst
2b69e794-1f63-47ad-b812-65d62ac7a5a6,07/05/20,28,Kuchen
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Schinken
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Beeren
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Wurzelgemüse
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Vollmilch
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Saure Sahne
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Dunkles Brot
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Gebäck
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Flaschenbier
a0255edb-9169-412b-9718-0aae5af7eb8d,09/01/20,332,Servietten
322c07b0-33a2-44bc-85a9-22c00a8bd54b,28/11/20,199,Wurst
322c07b0-33a2-44bc-85a9-22c00a8bd54b,28/11/20,199,Schweinefleisch
322c07b0-33a2-44bc-85a9-22c00a8bd54b,28/11/20,199,Scheibenkäse
322c07b0-33a2-44bc-85a9-22c00a8bd54b,28/11/20,199,Pommes frites
322c07b0-33a2-44bc-85a9-22c00a8bd54b,28/11/20,199,Weißbrot
322c07b0-33a2-44bc-85a9-22c00a8bd54b,28/11/20,199,Cola
322c07b0-33a2-44bc-85a9-22c00a8bd54b,28/11/20,199,Waffeln
006967c8-bf8e-4b9d-815a-80090a478d1b,23/07/20,425,Dunkles Brot
006967c8-bf8e-4b9d-815a-80090a478d1b,23/07/20,425,Weißwein
9ba083d3-159b-4117-8fba-ef8e4e2b31ff,02/07/20,150,Mineralwasser
9d862ecf-a7a7-4d1a-8c5f-690dd7ac2c04,27/04/20,214,eingelegte Früchte
9d862ecf-a7a7-4d1a-8c5f-690dd7ac2c04,27/04/20,214,Streichwurst
9d862ecf-a7a7-4d1a-8c5f-690dd7ac2c04,27/04/20,214,Mineralwasser
d2b6be6e-739a-4bb9-ab48-4873095badb5,05/06/20,204,Kernobst
d2b6be6e-739a-4bb9-ab48-4873095badb5,05/06/20,204,Sonstiges Gemüse
d2b6be6e-739a-4bb9-ab48-4873095badb5,05/06/20,204,Joghurt
d2b6be6e-739a-4bb9-ab48-4873095badb5,05/06/20,204,Tiefkühlfertiggericht
d2b6be6e-739a-4bb9-ab48-4873095badb5,05/06/20,204,Gebäck
d2b6be6e-739a-4bb9-ab48-4873095badb5,05/06/20,204,Waffeln
d2b6be6e-739a-4bb9-ab48-4873095badb5,05/06/20,204,Schokoriegel
